,components
2001-10-05 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ADRX', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'EXDS']"
2001-10-04 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'NVDA', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'EXDS', 'ATHMA']"
2001-05-31 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'NVLS', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'EXDS', 'ATHMA', 'VSTR']"
2001-03-13 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'BRCD', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'EXDS', 'ATHMA', 'VSTR', 'BMC']"
2001-02-13 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'BIIB', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CHKP', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'FLEX', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'BEAS', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MERQ', 'MLNM', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'HGSI', 'MWW', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'RATL', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'ABGX', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'INKT', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'EXDS', 'ATHMA', 'VSTR', 'BMC', 'SDLI']"
2000-12-18 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PALM', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL']"
2000-11-06 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'BRCM', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC']"
2000-10-30 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'ARBA', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS']"
2000-10-27 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JNPR', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI']"
2000-09-07 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'VRSN', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE']"
2000-06-09 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'GMST', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'NSOL']"
1999-12-30 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'NTAP', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'DISH', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'MEDI', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'QLGC', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'RFMD', 'ADCT', 'BGEN', 'ITWO', 'PMCS', 'VTSS', 'CNXT', 'ATML', 'AMCC', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'ADLAC', 'LVLT', 'MCLD', 'MFNX', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'BVSN', 'XOXO', 'ATHMA', 'VSTR', 'BMC', 'SDLI', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'LGTO', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'NSOL', 'Q']"
1999-12-20 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'RNWK', 'COMS', 'CNET', 'STCN', 'ATHMA', 'VSTR', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR']"
1999-11-22 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'VSTR', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR']"
1999-10-27 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'EBAY', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP']"
1999-10-06 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'GLBC', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO']"
1999-09-09 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'CIEN', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB']"
1999-08-04 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'CNXT', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO']"
1999-07-14 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'SEBL', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM']"
1999-06-25 00:00:00,"['ADBE', 'AMZN', 'AMGN', 'AAPL', 'AMAT', 'ARM', 'CSCO', 'COST', 'INTC', 'INTU', 'MSFT', 'PCAR', 'PAYX', 'QCOM', 'SBUX', 'FISV', 'XLNX', 'CTXS', 'YHOO', 'BBBY', 'LLTC', 'KLAC', 'SPLS', 'ALTR', 'MCHP', 'DELL', 'ORCL', 'EA', 'GENZ', 'CTAS', 'IAC', 'JAVA', 'TLAB', 'MXIM', 'BMET', 'CMVT', 'JDSU', 'CHIR', 'MOLX', 'SANM', 'SSCCQ', 'NXTL', 'VRTS', 'PSFT', 'CPWR', 'SPOT', 'ERIC', 'ADCT', 'BGEN', 'VTSS', 'ATML', 'CMCSK', 'CE', 'WCOM', 'IMNX', 'LVLT', 'MCLD', 'NOVL', 'PTC', 'COMS', 'CNET', 'STCN', 'ATHMA', 'BMC', 'MLKN', 'MFE', 'NWA', 'PHSYB', 'QTRN', 'SIAL', 'SNPS', 'DLTR', 'APOL', 'APCC', 'SXCL', 'LCOS', 'NLI', 'EYE', 'Q', 'RXSD', 'TECD', 'STEI', 'LNCR', 'MU', 'ADSK', 'CATP', 'TRI', 'EFII', 'ANDW', 'FAST', 'ROST', 'FHCC', 'CBRL', 'WOR', 'COMR', 'CEXP', 'CNTO', 'DZB', 'QMCO', 'AMFM', 'ASND']"
